Name,Artist,uri,track_image,id,Class
Engey Mavarsan - Thangamey Sad,Various Artists,https://open.spotify.com/embed/track/7vGU4wZSbqkSu43p5BspXB,https://i.scdn.co/image/ab67616d00001e02081925cbed46523765d96acf,7vGU4wZSbqkSu43p5BspXB,2
Oh Penne,Anirudh Ravichander,https://open.spotify.com/embed/track/1zAkNzJZVPrWDCnowb1vpZ,https://i.scdn.co/image/ab67616d00001e0235e00bf518c28471731ee55c,1zAkNzJZVPrWDCnowb1vpZ,0
Eraivan vs Asuran,ADK,https://open.spotify.com/embed/track/3VveSHFeUYJ1l2TIIi9s0Q,https://i.scdn.co/image/ab67616d00001e02c37baef184504766791a9c54,3VveSHFeUYJ1l2TIIi9s0Q,3
Kombu Vachu Singamda,Arunraja Kamaraj,https://open.spotify.com/embed/track/4ZKmwphdmWxZW8mWUABkUo,https://i.scdn.co/image/ab67616d00001e02de5091296d881a5e725daf36,4ZKmwphdmWxZW8mWUABkUo,3
Kaadhal Endhan Kaadhal,Various Artists,https://open.spotify.com/embed/track/1qQWleBKx8FGfgW1P87lYu,https://i.scdn.co/image/ab67616d00001e0275c06b8007fc49ed172b2786,1qQWleBKx8FGfgW1P87lYu,2
Ei Suzhali,Santhosh Narayanan,https://open.spotify.com/embed/track/2lOrPIWA114GA1OFEcHc8R,https://i.scdn.co/image/ab67616d00001e02d65c528b6cc6b11836b7559c,2lOrPIWA114GA1OFEcHc8R,1
Kaththi Theme… The Sword of Destiny,Anirudh Ravichander,https://open.spotify.com/embed/track/08mHFRDUhiIybq23kKQuxS,https://i.scdn.co/image/ab67616d00001e02da54b6edee7dcfde6c258f14,08mHFRDUhiIybq23kKQuxS,3
Gaandu Kannamma,Vivek - Mervin,https://open.spotify.com/embed/track/7eS07q4Ft2ySmiH7NalStq,https://i.scdn.co/image/ab67616d00001e025cf8c612f3050cf32eb53256,7eS07q4Ft2ySmiH7NalStq,1
Neeyae,Vivek - Mervin,https://open.spotify.com/embed/track/1MZbccVLcsHx8jH4wcfbBs,https://i.scdn.co/image/ab67616d00001e02ce925c83e896bdac30f1ad6f,1MZbccVLcsHx8jH4wcfbBs,1
Somberi,Havoc Brothers,https://open.spotify.com/embed/track/40MlMSv2kkmph6XhYMOovm,https://i.scdn.co/image/ab67616d00001e024fcbb8d8c90dd576e13ce6b5,40MlMSv2kkmph6XhYMOovm,3
"Boomi Enna Suthudhe (From ""Ethir Neechal"")",Anirudh Ravichander,https://open.spotify.com/embed/track/3oWdVmZSm0mNlD8Cn5X4BK,https://i.scdn.co/image/ab67616d00001e02d8d94e629559d1ee95e486b7,3oWdVmZSm0mNlD8Cn5X4BK,1
"Velicha Poove (From ""Ethir Neechal"")",Anirudh Ravichander,https://open.spotify.com/embed/track/1MK6FCp06aF4wYkL0ggztn,https://i.scdn.co/image/ab67616d00001e02ecbc81fd96c9470f60f0283c,1MK6FCp06aF4wYkL0ggztn,1
Sathiyama,Mugen Rao,https://open.spotify.com/embed/track/6t7XOZk8Hv07QJOZVHekFv,https://i.scdn.co/image/ab67616d00001e02e46bc1bbb1b155320e65b2c1,6t7XOZk8Hv07QJOZVHekFv,2
Veera Thurandhara,Santhosh Narayanan,https://open.spotify.com/embed/track/09WgwgVEQa7X76FG7VapUE,https://i.scdn.co/image/ab67616d00001e02293055fbfea4bab8275d16c0,09WgwgVEQa7X76FG7VapUE,3
Kaadhal Vaithu,Yuvan Shankar Raja,https://open.spotify.com/embed/track/7mAmuoXcbyjXz4rTHEOCiG,https://i.scdn.co/image/ab67616d00001e026404b5e2335d78d0a99eb0e7,7mAmuoXcbyjXz4rTHEOCiG,0
Nillayo,Santhosh Narayanan,https://open.spotify.com/embed/track/6s6evoMsDwWqjTvqbvbs5F,https://i.scdn.co/image/ab67616d00001e02a820f4022de5b6f1b6d460f1,6s6evoMsDwWqjTvqbvbs5F,0
Pallangkuzhien,S.A. Rajkumar,https://open.spotify.com/embed/track/6NbuJCopBrbXyKz9zvoyCr,https://i.scdn.co/image/ab67616d00001e02eaa4b2dd2f0037ef135c420d,6NbuJCopBrbXyKz9zvoyCr,0
Vaarayo Vaarayo,Harris Jayaraj,https://open.spotify.com/embed/track/13wIQbwSuQ4YFvDvtQgSVc,https://i.scdn.co/image/ab67616d00001e02555862c7f059ba85617a68ee,13wIQbwSuQ4YFvDvtQgSVc,0
Un Kadhal Irundhal Podhum - Reprise,Leon James,https://open.spotify.com/embed/track/2e8vTptdxr5mhP5W0t9Oal,https://i.scdn.co/image/ab67616d00001e02e0dddbcfbbb48fea2516f2c8,2e8vTptdxr5mhP5W0t9Oal,1
"Chellamma (From ""Doctor"")",Anirudh Ravichander,https://open.spotify.com/embed/track/0fGclndst25Qqy8j4u5De5,https://i.scdn.co/image/ab67616d00001e02c956570aa19c0b82b719fee6,0fGclndst25Qqy8j4u5De5,1
Ailasa Ailasa,Anirudh Ravichander,https://open.spotify.com/embed/track/6n8gWl0tiqrjsrytd24prO,https://i.scdn.co/image/ab67616d00001e0235e00bf518c28471731ee55c,6n8gWl0tiqrjsrytd24prO,1
"Neethanae (From ""Mersal"")",A.R. Rahman,https://open.spotify.com/embed/track/5ghbwjKyLxrD1Q8913TlgH,https://i.scdn.co/image/ab67616d00001e0257bb11d8eebff5c3de35ec0d,5ghbwjKyLxrD1Q8913TlgH,0
Munbe Vaa,A.R. Rahman,https://open.spotify.com/embed/track/23MwjnLi2vYwS9fBuWpIMb,https://i.scdn.co/image/ab67616d00001e02639466f4a77d701bf15efbe5,23MwjnLi2vYwS9fBuWpIMb,1
Nee Mutham Ondru,Mani Sharma,https://open.spotify.com/embed/track/2XnZASROVcPomGW8Mi1d9S,https://i.scdn.co/image/ab67616d00001e0248c1d6b2a33fa21eba1a5adb,2XnZASROVcPomGW8Mi1d9S,0
Jeeva Nadhi,M. M. Keeravani,https://open.spotify.com/embed/track/5HmfZiIFxtOO1Zpoofg88q,https://i.scdn.co/image/ab67616d00001e023c109ff8173d9ef320d90058,5HmfZiIFxtOO1Zpoofg88q,2
Puli Urumudhu,Vijay Antony,https://open.spotify.com/embed/track/320mx0rG1WXP9M7ozPwK1w,https://i.scdn.co/image/ab67616d00001e022532f2da7240d366d62b44e9,320mx0rG1WXP9M7ozPwK1w,3
Rasaathi Nenja - Madras Gig Season 2,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0H1Uhrit1CxZzGBgsAz4at,https://i.scdn.co/image/ab67616d00001e0268db54c56c93cb6808f8bc00,0H1Uhrit1CxZzGBgsAz4at,1
Hasili Fisiliye,Harris Jayaraj,https://open.spotify.com/embed/track/6vztfVJ1lTWe23YMNv6Pk1,https://i.scdn.co/image/ab67616d00001e02555862c7f059ba85617a68ee,6vztfVJ1lTWe23YMNv6Pk1,1
Venmegam,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6Z8oU8xMOie24Cflh2Sw6p,https://i.scdn.co/image/ab67616d00001e021d95a687101bd4cd802c83a1,6Z8oU8xMOie24Cflh2Sw6p,0
"Ding Dong - From ""Jigarthanda""",Santhosh Narayanan,https://open.spotify.com/embed/track/1Yqhvcd4mXTvwwTMfYBfIP,https://i.scdn.co/image/ab67616d00001e02f7789e11e91adde3b56249a0,1Yqhvcd4mXTvwwTMfYBfIP,3
"Vaadi Nee Va - From ""Meesaya Murukku""",Rajan Chelliah,https://open.spotify.com/embed/track/2uHWJzeMt3oLoRQSFWw3oJ,https://i.scdn.co/image/ab67616d00001e02136bc46508840429384fad6f,2uHWJzeMt3oLoRQSFWw3oJ,1
Siru Siru,Harris Jayaraj,https://open.spotify.com/embed/track/4Z9WowB5Q5B3VfqeTOOGrI,https://i.scdn.co/image/ab67616d00001e02beb86aa378bafb864157a642,4Z9WowB5Q5B3VfqeTOOGrI,2
Natpukulle,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6za4Yd70PSnqDKFFgILoyR,https://i.scdn.co/image/ab67616d00001e02ea96a680bc206daf6926d91d,6za4Yd70PSnqDKFFgILoyR,2
Nee Kavithaigala,Dhibu Ninan Thomas,https://open.spotify.com/embed/track/6R0FwF48PO2BrdZpLeWi42,https://i.scdn.co/image/ab67616d00001e0274d12651cb5dd41c667f5fc1,6R0FwF48PO2BrdZpLeWi42,2
Ninaithu Ninaithuu,Ravikrishna,https://open.spotify.com/embed/track/0JuaXl4QvqqaSAzjx9lFN8,https://i.scdn.co/image/ab67616d00001e025be7c669d660101c00b04bf2,0JuaXl4QvqqaSAzjx9lFN8,2
Kannazhaga - The Kiss of Love,Anirudh Ravichander,https://open.spotify.com/embed/track/2MwCoo4GeXpi8soWn9EiPo,https://i.scdn.co/image/ab67616d00001e020d66934f5370419636c78f18,2MwCoo4GeXpi8soWn9EiPo,0
Mannurunda,G. V. Prakash,https://open.spotify.com/embed/track/2ltJaPjTLBUgc22gpO1CrK,https://i.scdn.co/image/ab67616d00001e02f06fc429c88fd58835de00ec,2ltJaPjTLBUgc22gpO1CrK,3
Sandaali,Sam C.S.,https://open.spotify.com/embed/track/5XXqpnR6zSzHMBrTP0s8Wz,https://i.scdn.co/image/ab67616d00001e021ead2ca8a05400ab4d96a6e6,5XXqpnR6zSzHMBrTP0s8Wz,2
En Vennilave,G. V. Prakash,https://open.spotify.com/embed/track/7s9J3C5WIeBBqzDmFBiGp6,https://i.scdn.co/image/ab67616d00001e02e9310dd402654bc5748e319f,7s9J3C5WIeBBqzDmFBiGp6,2
Iragai Poley,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3FRLxtpSk9BxxnxdS6I4jq,https://i.scdn.co/image/ab67616d00001e021ccfb3ed0a533a426429fcef,3FRLxtpSk9BxxnxdS6I4jq,0
Or Naal Kaadhal,Nivas K Prasanna,https://open.spotify.com/embed/track/0b1lcVRorJ7tLOVlBt36kZ,https://i.scdn.co/image/ab67616d00001e02261de4984427aaf0a68b4447,0b1lcVRorJ7tLOVlBt36kZ,2
Hope (Merku Karaiyil),Bindhumalini,https://open.spotify.com/embed/track/7fgUgCAG4g79oGwJFqM7h0,https://i.scdn.co/image/ab67616d00001e024ad31a42dd193090f0a141ba,7fgUgCAG4g79oGwJFqM7h0,2
Kanmoodi,Devi Sri Prasad,https://open.spotify.com/embed/track/1Jh7CXkyaXovNJpsnPAKAb,https://i.scdn.co/image/ab67616d00001e02e36289e105fdbfb733a9b0a8,1Jh7CXkyaXovNJpsnPAKAb,0
Dope Track,Yuvan Shankar Raja,https://open.spotify.com/embed/track/12PNUTKhfwR8acdU7BjiXC,https://i.scdn.co/image/ab67616d00001e02c0c825a3162236107e426c27,12PNUTKhfwR8acdU7BjiXC,2
Marandhadhae,Vishal Chandrashekhar,https://open.spotify.com/embed/track/6djRqSJNZnkuWYXQWaeCL8,https://i.scdn.co/image/ab67616d00001e0260285db908ca5480dd8e2b22,6djRqSJNZnkuWYXQWaeCL8,2
Raati - Madras Gig,Santhosh Dhayanidhi,https://open.spotify.com/embed/track/35ao2ZiLc7e3Qztk0fGX88,https://i.scdn.co/image/ab67616d00001e022dded61c0291ac0ca9e43c2b,35ao2ZiLc7e3Qztk0fGX88,1
Po Urave,A H Kaashif,https://open.spotify.com/embed/track/0QcpmVsHY4b4aI8fn0QJo5,https://i.scdn.co/image/ab67616d00001e02360f9060f636e1dc2a6d36f3,0QcpmVsHY4b4aI8fn0QJo5,2
Marappadhilai Nenje - Additional Song,Leon James,https://open.spotify.com/embed/track/4Ndcwn2iAt1MdU6lpw24ZQ,https://i.scdn.co/image/ab67616d00001e02209fe72207e47be75b485904,4Ndcwn2iAt1MdU6lpw24ZQ,1
Unakaga,A.R. Rahman,https://open.spotify.com/embed/track/5RR6Q4yCrbGiRCU5YbpNaY,https://i.scdn.co/image/ab67616d00001e02d6e24628df97e9dc817e625d,5RR6Q4yCrbGiRCU5YbpNaY,0
Dhimu Dhimu,Harris Jayaraj,https://open.spotify.com/embed/track/6old0mA1IHi5lw2yLv3ri6,https://i.scdn.co/image/ab67616d00001e023400267d036e5577446bdaf6,6old0mA1IHi5lw2yLv3ri6,2
"Vidai Kodu (feat.Sehnthan,Santesh)",Stylomannavan,https://open.spotify.com/embed/track/11jQwWJTUd1sym5EPqyYYw,https://i.scdn.co/image/ab67616d00001e024af140779b2f8c034b2b108c,11jQwWJTUd1sym5EPqyYYw,3
Pookkal Pookkum,G. V. Prakash,https://open.spotify.com/embed/track/7hMKAmUlUUYa5qEiHWK4bk,https://i.scdn.co/image/ab67616d00001e02d496b47f528e298bdaacae30,7hMKAmUlUUYa5qEiHWK4bk,1
Theeyae Theeyae,Harris Jayaraj,https://open.spotify.com/embed/track/34UIACMGAJw6PKsLA2k3Gx,https://i.scdn.co/image/ab67616d00001e02360b04bb0a79239fc91f2ffe,34UIACMGAJw6PKsLA2k3Gx,0
Kannum Kannumthaan,Dhina,https://open.spotify.com/embed/track/0tdLg7JSZf81seknzIEdlG,https://i.scdn.co/image/ab67616d00001e02620cc7a1bfb1ca69914c492c,0tdLg7JSZf81seknzIEdlG,0
Paarkaadhey Oru Madhiri,A.R. Rahman,https://open.spotify.com/embed/track/1VCzFnkkhV7kW0JIjMgC3s,https://i.scdn.co/image/ab67616d00001e0275213effd2c7034dbd26ae14,1VCzFnkkhV7kW0JIjMgC3s,2
Oru Thalai Ragam (Simbu Version),T.R. Kuralarasan,https://open.spotify.com/embed/track/4imltApCdS41e4PlreAxOE,https://i.scdn.co/image/ab67616d00001e029efdc5328fd2ec9a87317ce0,4imltApCdS41e4PlreAxOE,2
Pogiren,Mugen Rao,https://open.spotify.com/embed/track/4beibTdsFNXHq7bosci34R,https://i.scdn.co/image/ab67616d00001e02accd0eecb1c8299bc0eeaa31,4beibTdsFNXHq7bosci34R,2
Pengal Yendral,Ilaiyaraaja,https://open.spotify.com/embed/track/227H0itrOncqbv81OAxRqz,https://i.scdn.co/image/ab67616d00001e026eb2962bda91af6ed29ee8ff,227H0itrOncqbv81OAxRqz,2
Meesaya Murukku,Hiphop Tamizha,https://open.spotify.com/embed/track/1fERvpF9968go72c3GRksb,https://i.scdn.co/image/ab67616d00001e02542a1fce78b3c44b1b3e8f0b,1fERvpF9968go72c3GRksb,3
Malai Mangum Neram,Prakash Nikki,https://open.spotify.com/embed/track/2yDBeS1pUuX9ms5Y3ItIAf,https://i.scdn.co/image/ab67616d00001e02bc0b0dbd2c6041b691e474f6,2yDBeS1pUuX9ms5Y3ItIAf,1
Venmegam,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6Z8oU8xMOie24Cflh2Sw6p,https://i.scdn.co/image/ab67616d00001e021d95a687101bd4cd802c83a1,6Z8oU8xMOie24Cflh2Sw6p,2
Jalsa,Yuvan Shankar Raja,https://open.spotify.com/embed/track/2h0HT7nycVvIite5nlSCGM,https://i.scdn.co/image/ab67616d00001e02ea96a680bc206daf6926d91d,2h0HT7nycVvIite5nlSCGM,2
Theemai Dhaan Vellum - Awakening the Monster,Hiphop Tamizha,https://open.spotify.com/embed/track/3F7IiHst8X2KXwu4oBkywY,https://i.scdn.co/image/ab67616d00001e02819d40c7d46bf2cf31ee1b23,3F7IiHst8X2KXwu4oBkywY,3
Kovakkara Kiliye,Yuvan Shankar Raja,https://open.spotify.com/embed/track/2FyWvKLqK8jpysuxQ228so,https://i.scdn.co/image/ab67616d00001e02e3c345b473e5c5bd7526e0c7,2FyWvKLqK8jpysuxQ228so,1
"Menaminiki - From ""Ninaivo Oru Paravai""",Thamman,https://open.spotify.com/embed/track/6CVjjqFkLYwTuiK9vYmsyA,https://i.scdn.co/image/ab67616d00001e02f3b478a99cc050ef35c3e7a5,6CVjjqFkLYwTuiK9vYmsyA,1
Pogatha Yennavittu,Sam C.S.,https://open.spotify.com/embed/track/07aADAqhVze8oPrzBil7FX,https://i.scdn.co/image/ab67616d00001e029cd6fde9d6ce596ebf44ee0f,07aADAqhVze8oPrzBil7FX,2
Kaadhal Indha Kaadhal,Simon,https://open.spotify.com/embed/track/0HIzQ9A1jkWCeo8PRs8M3L,https://i.scdn.co/image/ab67616d00001e02714ff71e84025c4118cb5ef4,0HIzQ9A1jkWCeo8PRs8M3L,2
June Ponal,Harris Jayaraj,https://open.spotify.com/embed/track/6S6DFMfhwIZYHUffVzuWOI,https://i.scdn.co/image/ab67616d00001e02beb86aa378bafb864157a642,6S6DFMfhwIZYHUffVzuWOI,1
Kan Pesum Varthaigal,Ravikrishna,https://open.spotify.com/embed/track/7fu8lcM9N3rVjWZr9ky6Nd,https://i.scdn.co/image/ab67616d00001e025be7c669d660101c00b04bf2,7fu8lcM9N3rVjWZr9ky6Nd,2
Jom Selfie,Shazz NSR,https://open.spotify.com/embed/track/2oWh0eUxvxsw32LpoJtYj0,https://i.scdn.co/image/ab67616d00001e02e49dcba107b6e257eade3c8d,2oWh0eUxvxsw32LpoJtYj0,3
Ola Ola Kudisayila,Sean Roldan,https://open.spotify.com/embed/track/4dTKXJmJaw1bbMETtB0CNO,https://i.scdn.co/image/ab67616d00001e027299d6ae1eeb26e5e27676d0,4dTKXJmJaw1bbMETtB0CNO,2
Moongil Thottam,A.R. Rahman,https://open.spotify.com/embed/track/5PNZX8yqzqqAMPpl3UAoaP,https://i.scdn.co/image/ab67616d00001e02aa88b57fe7e5cbe912644688,5PNZX8yqzqqAMPpl3UAoaP,0
Pookkal Pookkum,G. V. Prakash,https://open.spotify.com/embed/track/7hMKAmUlUUYa5qEiHWK4bk,https://i.scdn.co/image/ab67616d00001e02d496b47f528e298bdaacae30,7hMKAmUlUUYa5qEiHWK4bk,0
Yaarumillaa - Male,Radhan,https://open.spotify.com/embed/track/10fOnYaNwPEbbtKbX1Pfoc,https://i.scdn.co/image/ab67616d00001e022eafab74725e28b1d69c12f7,10fOnYaNwPEbbtKbX1Pfoc,2
"Ilamai Thirumbudhe - From ""Petta""",Anirudh Ravichander,https://open.spotify.com/embed/track/4IUGuoJ41g5fLIqsO1MJoU,https://i.scdn.co/image/ab67616d00001e024f75d075ce6e7e9a68d593ee,4IUGuoJ41g5fLIqsO1MJoU,0
Venmathiye,Various Artists,https://open.spotify.com/embed/track/1JVfJe7LQSePY6EyF1fBUX,https://i.scdn.co/image/ab67616d00001e02c728ec74d6b16d88d8e158ef,1JVfJe7LQSePY6EyF1fBUX,2
"Anthimaalai Neram (From ""Monster"")",Sid Sriram,https://open.spotify.com/embed/track/0ML2QcCYL6SvTCCHOs9jDq,https://i.scdn.co/image/ab67616d00001e024ce89d75c440533c3979e159,0ML2QcCYL6SvTCCHOs9jDq,1
"Selfie Pulla (From ""Kaththi"")",Anirudh Ravichander,https://open.spotify.com/embed/track/2sFMEMDRDoqnc0dJWZzkK8,https://i.scdn.co/image/ab67616d00001e02579e22994fe227c529e33b16,2sFMEMDRDoqnc0dJWZzkK8,1
Agalaathey,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3KD82UwQKkD3wg1uwH9Y3L,https://i.scdn.co/image/ab67616d00001e02eb9dfd1650c1a8bfc6e0bf02,3KD82UwQKkD3wg1uwH9Y3L,1
Adala Koli Kari,Northern Anthem,https://open.spotify.com/embed/track/6QBV69bzWH0jA0mb7L6y8x,https://i.scdn.co/image/ab67616d00001e027385bb32eb6d293e9f4ade84,6QBV69bzWH0jA0mb7L6y8x,3
"Naan Aval Illai (From ""Masss"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/7lnPyb6z3v6pXsC89K9g54,https://i.scdn.co/image/ab67616d00001e0292be8953620afb28115cc8c3,7lnPyb6z3v6pXsC89K9g54,1
Yedhedho Pennae,G. V. Prakash,https://open.spotify.com/embed/track/0nSZgFoPmko4OLfTNaHdCF,https://i.scdn.co/image/ab67616d00001e0242cdab442bea8500403d1afe,0nSZgFoPmko4OLfTNaHdCF,1
"Chellamma (From ""Doctor"")",Anirudh Ravichander,https://open.spotify.com/embed/track/0fGclndst25Qqy8j4u5De5,https://i.scdn.co/image/ab67616d00001e02c956570aa19c0b82b719fee6,0fGclndst25Qqy8j4u5De5,0
Enna Vilai,A.R. Rahman,https://open.spotify.com/embed/track/6rZSYvC4KUK1wjJWwHXsce,https://i.scdn.co/image/ab67616d00001e026a7340a826f4daa045c0d5e2,6rZSYvC4KUK1wjJWwHXsce,0
"Muthu Mazhaiye - From ""Mazhai""",Devi Sri Prasad,https://open.spotify.com/embed/track/3d5QewQBoSxyGo8OZENxyk,https://i.scdn.co/image/ab67616d00001e02519544a2d2cbadef42793d58,3d5QewQBoSxyGo8OZENxyk,0
Thoppul Kodi Sonthamonnu,Yuvan Shankar Raja,https://open.spotify.com/embed/track/4SADcvcQZ1G742rhgy51oJ,https://i.scdn.co/image/ab67616d00001e02e3c345b473e5c5bd7526e0c7,4SADcvcQZ1G742rhgy51oJ,2
"Maragatha Maalai - From ""Takkar""",Nivas K Prasanna,https://open.spotify.com/embed/track/5cw259ZDliQcBsmuFQN4Vp,https://i.scdn.co/image/ab67616d00001e0293ce5ab2484ecdaf8e1bdf62,5cw259ZDliQcBsmuFQN4Vp,1
"Yaaro En Nenjai (From ""Kutty"")",Devi Sri Prasad,https://open.spotify.com/embed/track/6c7PIMv4Tlsc8IeUAcjgU0,https://i.scdn.co/image/ab67616d00001e02a3bd408c2c827058dc039181,6c7PIMv4Tlsc8IeUAcjgU0,0
Ennodu Nee Irundhaal - Reprise,A.R. Rahman,https://open.spotify.com/embed/track/3gWZ0Cwdz9GEd7aUrGlSv0,https://i.scdn.co/image/ab67616d00001e02809bf7d9ca23a1056904ed3d,3gWZ0Cwdz9GEd7aUrGlSv0,2
Kadhal Aasai,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3gnWw0LToxswxfC6Eb8GBp,https://i.scdn.co/image/ab67616d00001e024f32c4b2cecc78e5e647ecd0,3gnWw0LToxswxfC6Eb8GBp,0
Enna Solla Pogirai,A.R. Rahman,https://open.spotify.com/embed/track/3kjpq6QXeJTgPbC1ed8wql,https://i.scdn.co/image/ab67616d00001e02c7b9784a3efa92bc48ac03e6,3kjpq6QXeJTgPbC1ed8wql,0
"Yaar Indha Saalai Oram (From ""Thalaivaa"")",G. V. Prakash,https://open.spotify.com/embed/track/5UOFLYC30Ajp7woaZUHgw0,https://i.scdn.co/image/ab67616d00001e0212e332f1b2e0357681ded793,5UOFLYC30Ajp7woaZUHgw0,0
"Neethanae (From ""Mersal"")",A.R. Rahman,https://open.spotify.com/embed/track/5ghbwjKyLxrD1Q8913TlgH,https://i.scdn.co/image/ab67616d00001e0257bb11d8eebff5c3de35ec0d,5ghbwjKyLxrD1Q8913TlgH,1
Vere Mari Bro,Various Artists,https://open.spotify.com/embed/track/7m6w0yTF3iKqvztrAlPcfJ,https://i.scdn.co/image/ab67616d00001e02f971002aadb96c15f6c2cadb,7m6w0yTF3iKqvztrAlPcfJ,3
Veera,A.R. Rahman,https://open.spotify.com/embed/track/2sz4PEf3VD5fMtPW72X6bM,https://i.scdn.co/image/ab67616d00001e025db9a5994534b00e3ece84a9,2sz4PEf3VD5fMtPW72X6bM,3
Enna Solla Pogirai,Various Artists,https://open.spotify.com/embed/track/3t8BZgGfhlNrhSc3FmNhsv,https://i.scdn.co/image/ab67616d00001e02105bb667691740db7fb140cf,3t8BZgGfhlNrhSc3FmNhsv,0
"Bagulu Odayum Dagulu Mari (From ""Maari"") - The Return of Maari",Anirudh Ravichander,https://open.spotify.com/embed/track/08MhVmbdGEibPERZVagSNF,https://i.scdn.co/image/ab67616d00001e027ca6d1ff2a79107d88bd597b,08MhVmbdGEibPERZVagSNF,3
Pazhangkalla,Harris Jayaraj,https://open.spotify.com/embed/track/0CEYf50fzCKm0BOQ2OIvBa,https://i.scdn.co/image/ab67616d00001e02b74384452d48e645d55e4c82,0CEYf50fzCKm0BOQ2OIvBa,2
Endha Pakkam,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1c9KP5bpnMRVJs20ONXa5a,https://i.scdn.co/image/ab67616d00001e02ae45c8e45e7d77a1c5ed8089,1c9KP5bpnMRVJs20ONXa5a,2
Ammadi Un Azhagu,D. Imman,https://open.spotify.com/embed/track/3Bg94E2bWz2yBp8MjLx9B8,https://i.scdn.co/image/ab67616d00001e02b575e54e8f1f6b90512642e6,3Bg94E2bWz2yBp8MjLx9B8,1
Neruppu Da,Santhosh Narayanan,https://open.spotify.com/embed/track/19PknyOL6OWvABerPEyweT,https://i.scdn.co/image/ab67616d00001e02293055fbfea4bab8275d16c0,19PknyOL6OWvABerPEyweT,3
Black Butterfly,Kash Villanz,https://open.spotify.com/embed/track/1KZCRDXdRevsciD7hy1o0g,https://i.scdn.co/image/ab67616d00001e02cfaf2f95a671086b4fa090a6,1KZCRDXdRevsciD7hy1o0g,3
Kanave Nee Naan,Masala Coffee,https://open.spotify.com/embed/track/16ASkQZ0cTrSdUYU1TB2nt,https://i.scdn.co/image/ab67616d00001e02ed89ee1daac514744fb41054,16ASkQZ0cTrSdUYU1TB2nt,1
Enakke Enakkaa,A.R. Rahman,https://open.spotify.com/embed/track/468DmIR7WVHAaZZXm4Zbpv,https://i.scdn.co/image/ab67616d00001e025ea8d32bc63340b1581281d8,468DmIR7WVHAaZZXm4Zbpv,0
"Ilamai Thirumbudhe - From ""Petta""",Anirudh Ravichander,https://open.spotify.com/embed/track/4IUGuoJ41g5fLIqsO1MJoU,https://i.scdn.co/image/ab67616d00001e024f75d075ce6e7e9a68d593ee,4IUGuoJ41g5fLIqsO1MJoU,1
Marudaani,A.R. Rahman,https://open.spotify.com/embed/track/7gaysiOWpGoNQocrSwa1yM,https://i.scdn.co/image/ab67616d00001e025daa7c973a544addb9d004ae,7gaysiOWpGoNQocrSwa1yM,1
Mundhinam,Harris Jayaraj,https://open.spotify.com/embed/track/1n5gnI3Wue9WBpYFOIQNh1,https://i.scdn.co/image/ab67616d00001e02812bfb4e32feb448e527e8b1,1n5gnI3Wue9WBpYFOIQNh1,0
Pallikoodam - The Farewell Song,Hiphop Tamizha,https://open.spotify.com/embed/track/7rNWXLeH3mRgnpvvRqrl7d,https://i.scdn.co/image/ab67616d00001e021ab1ea34a3acc1d7373ad802,7rNWXLeH3mRgnpvvRqrl7d,0
Vaaya Veera,Aswamithra,https://open.spotify.com/embed/track/7wGjloSR2Q94GDxDn7UOc3,https://i.scdn.co/image/ab67616d00001e02b097d2ecc89b8cac7688387a,7wGjloSR2Q94GDxDn7UOc3,1
Un Vizhigalil,Anirudh Ravichander,https://open.spotify.com/embed/track/20IW0u1ZTzvEDAhhVjVMsq,https://i.scdn.co/image/ab67616d00001e02398fc3cf882b5096d4951fa2,20IW0u1ZTzvEDAhhVjVMsq,1
"Neenga Mudiyuma (From ""Psycho (Tamil)"")",Ilaiyaraaja,https://open.spotify.com/embed/track/5b61qMMG0LjnwMDuvJFFqZ,https://i.scdn.co/image/ab67616d00001e02e9efee9ea3023ade6be25e6b,5b61qMMG0LjnwMDuvJFFqZ,2
Neram (feat. Dhinesh Nagarajan),Shakti Sivamani,https://open.spotify.com/embed/track/3djy8bjwOBaLvmyOcf4Ldt,https://i.scdn.co/image/ab67616d00001e02134bb5e086feab5482941c89,3djy8bjwOBaLvmyOcf4Ldt,2
Arjunar Villu,Vidyasagar,https://open.spotify.com/embed/track/6wkNMxKNAVqWAX74oekg8a,https://i.scdn.co/image/ab67616d00001e028d54751f32b63da144300555,6wkNMxKNAVqWAX74oekg8a,3
Idhayam,A.R. Rahman,https://open.spotify.com/embed/track/12jgnybUXQYVIIQezDbwDJ,https://i.scdn.co/image/ab67616d00001e02c209f53b423d463e2778f2be,12jgnybUXQYVIIQezDbwDJ,2
Puli,Outlaw Malaysia,https://open.spotify.com/embed/track/6coaZoRWiVK0mvaLFEf8Ik,https://i.scdn.co/image/ab67616d00001e02483efb4ef1b8d7bfaf35fbf6,6coaZoRWiVK0mvaLFEf8Ik,3
